model,id,MC1,MN1,MN2,point_id,run_key,runtime_s,returncode,xsec_pb,xsec_err_pb,order,xsec_NNLO_NNLL_pb,xsec_NNLO_NNLL_err_pb,status,log
higgsino_N2N1_13,mc1_100_mn1_80_mn2_120,100,80,120,mc1_100_mn1_80_mn2_120,higgsino_N2N1_13::mc1_100_mn1_80_mn2_120,43.03,0,3.3260937,0.0025648394,NNLO+NNLL,3.3260937,0.0025648394,ok,runs/higgsino_N2N1_13/mc1_100_mn1_80_mn2_120/resummino.log
higgsino_N2N1_13,mc1_100_mn1_75_mn2_125,100,75,125,mc1_100_mn1_75_mn2_125,higgsino_N2N1_13::mc1_100_mn1_75_mn2_125,42.92,0,3.2599214,0.0025101483,NNLO+NNLL,3.2599214,0.0025101483,ok,runs/higgsino_N2N1_13/mc1_100_mn1_75_mn2_125/resummino.log
higgsino_N2N1_13,mc1_100_mn1_70_mn2_130,100,70,130,mc1_100_mn1_70_mn2_130,higgsino_N2N1_13::mc1_100_mn1_70_mn2_130,43.07,0,3.1796256,0.002440047,NNLO+NNLL,3.1796256,0.002440047,ok,runs/higgsino_N2N1_13/mc1_100_mn1_70_mn2_130/resummino.log
higgsino_N2N1_13,mc1_100_mn1_65_mn2_135,100,65,135,mc1_100_mn1_65_mn2_135,higgsino_N2N1_13::mc1_100_mn1_65_mn2_135,42.8,0,3.0854941,0.0023680142,NNLO+NNLL,3.0854941,0.0023680142,ok,runs/higgsino_N2N1_13/mc1_100_mn1_65_mn2_135/resummino.log
higgsino_N2N1_13,mc1_100_mn1_60_mn2_140,100,60,140,mc1_100_mn1_60_mn2_140,higgsino_N2N1_13::mc1_100_mn1_60_mn2_140,42.84,0,2.9780478,0.0022841017,NNLO+NNLL,2.9780478,0.0022841017,ok,runs/higgsino_N2N1_13/mc1_100_mn1_60_mn2_140/resummino.log
higgsino_N2N1_13,mc1_100_mn1_55_mn2_145,100,55,145,mc1_100_mn1_55_mn2_145,higgsino_N2N1_13::mc1_100_mn1_55_mn2_145,43.12,0,2.8589636,0.0021588716,NNLO+NNLL,2.8589636,0.0021588716,ok,runs/higgsino_N2N1_13/mc1_100_mn1_55_mn2_145/resummino.log
higgsino_N2N1_13,mc1_100_mn1_50_mn2_150,100,50,150,mc1_100_mn1_50_mn2_150,higgsino_N2N1_13::mc1_100_mn1_50_mn2_150,43.1,0,2.7280181,0.0020516789,NNLO+NNLL,2.7280181,0.0020516789,ok,runs/higgsino_N2N1_13/mc1_100_mn1_50_mn2_150/resummino.log
higgsino_N2N1_13,mc1_100_mn1_40_mn2_160,100,40,160,mc1_100_mn1_40_mn2_160,higgsino_N2N1_13::mc1_100_mn1_40_mn2_160,42.62,0,2.4341777,0.0018151937,NNLO+NNLL,2.4341777,0.0018151937,ok,runs/higgsino_N2N1_13/mc1_100_mn1_40_mn2_160/resummino.log
higgsino_N2N1_13,mc1_100_mn1_30_mn2_170,100,30,170,mc1_100_mn1_30_mn2_170,higgsino_N2N1_13::mc1_100_mn1_30_mn2_170,43.45,0,2.1053755,0.0015417599,NNLO+NNLL,2.1053755,0.0015417599,ok,runs/higgsino_N2N1_13/mc1_100_mn1_30_mn2_170/resummino.log
higgsino_N2N1_13,mc1_125_mn1_124p7_mn2_125p3,125,124.7,125.3,mc1_125_mn1_124p7_mn2_125p3,higgsino_N2N1_13::mc1_125_mn1_124p7_mn2_125p3,45.36,0,1.4785702,0.0010809287,NNLO+NNLL,1.4785702,0.0010809287,ok,runs/higgsino_N2N1_13/mc1_125_mn1_124p7_mn2_125p3/resummino.log
higgsino_N2N1_13,mc1_125_mn1_124p6_mn2_125p4,125,124.6,125.4,mc1_125_mn1_124p6_mn2_125p4,higgsino_N2N1_13::mc1_125_mn1_124p6_mn2_125p4,44.75,0,1.4785645,0.001080924,NNLO+NNLL,1.4785645,0.001080924,ok,runs/higgsino_N2N1_13/mc1_125_mn1_124p6_mn2_125p4/resummino.log
higgsino_N2N1_13,mc1_125_mn1_124p5_mn2_125p5,125,124.5,125.5,mc1_125_mn1_124p5_mn2_125p5,higgsino_N2N1_13::mc1_125_mn1_124p5_mn2_125p5,44.95,0,1.4785571,0.0010809178,NNLO+NNLL,1.4785571,0.0010809178,ok,runs/higgsino_N2N1_13/mc1_125_mn1_124p5_mn2_125p5/resummino.log
higgsino_N2N1_13,mc1_125_mn1_124p25_mn2_125p75,125,124.25,125.75,mc1_125_mn1_124p25_mn2_125p75,higgsino_N2N1_13::mc1_125_mn1_124p25_mn2_125p75,44.89,0,1.4785314,0.0010808965,NNLO+NNLL,1.4785314,0.0010808965,ok,runs/higgsino_N2N1_13/mc1_125_mn1_124p25_mn2_125p75/resummino.log
higgsino_N2N1_13,mc1_125_mn1_124_mn2_126,125,124,126,mc1_125_mn1_124_mn2_126,higgsino_N2N1_13::mc1_125_mn1_124_mn2_126,45.99,0,1.4784954,0.0010808667,NNLO+NNLL,1.4784954,0.0010808667,ok,runs/higgsino_N2N1_13/mc1_125_mn1_124_mn2_126/resummino.log
higgsino_N2N1_13,mc1_125_mn1_123p5_mn2_126p5,125,123.5,126.5,mc1_125_mn1_123p5_mn2_126p5,higgsino_N2N1_13::mc1_125_mn1_123p5_mn2_126p5,45.12,0,1.4783927,0.0010807815,NNLO+NNLL,1.4783927,0.0010807815,ok,runs/higgsino_N2N1_13/mc1_125_mn1_123p5_mn2_126p5/resummino.log
higgsino_N2N1_13,mc1_125_mn1_122p5_mn2_127p5,125,122.5,127.5,mc1_125_mn1_122p5_mn2_127p5,higgsino_N2N1_13::mc1_125_mn1_122p5_mn2_127p5,44.79,0,1.4780641,0.0010805082,NNLO+NNLL,1.4780641,0.0010805082,ok,runs/higgsino_N2N1_13/mc1_125_mn1_122p5_mn2_127p5/resummino.log
higgsino_N2N1_13,mc1_125_mn1_122_mn2_128,125,122,128,mc1_125_mn1_122_mn2_128,higgsino_N2N1_13::mc1_125_mn1_122_mn2_128,45.06,0,1.4778385,0.0010803201,NNLO+NNLL,1.4778385,0.0010803201,ok,runs/higgsino_N2N1_13/mc1_125_mn1_122_mn2_128/resummino.log
higgsino_N2N1_13,mc1_125_mn1_121p25_mn2_128p75,125,121.25,128.75,mc1_125_mn1_121p25_mn2_128p75,higgsino_N2N1_13::mc1_125_mn1_121p25_mn2_128p75,44.57,0,1.4774254,0.001079973,NNLO+NNLL,1.4774254,0.001079973,ok,runs/higgsino_N2N1_13/mc1_125_mn1_121p25_mn2_128p75/resummino.log
higgsino_N2N1_13,mc1_125_mn1_120_mn2_130,125,120,130,mc1_125_mn1_120_mn2_130,higgsino_N2N1_13::mc1_125_mn1_120_mn2_130,43.69,0,1.4764846,0.0010812391,NNLO+NNLL,1.4764846,0.0010812391,ok,runs/higgsino_N2N1_13/mc1_125_mn1_120_mn2_130/resummino.log
higgsino_N2N1_13,mc1_125_mn1_117p5_mn2_132p5,125,117.5,132.5,mc1_125_mn1_117p5_mn2_132p5,higgsino_N2N1_13::mc1_125_mn1_117p5_mn2_132p5,43.87,0,1.4739214,0.0010823412,NNLO+NNLL,1.4739214,0.0010823412,ok,runs/higgsino_N2N1_13/mc1_125_mn1_117p5_mn2_132p5/resummino.log
higgsino_N2N1_13,mc1_125_mn1_115_mn2_135,125,115,135,mc1_125_mn1_115_mn2_135,higgsino_N2N1_13::mc1_125_mn1_115_mn2_135,43.95,0,1.4703073,0.0010793236,NNLO+NNLL,1.4703073,0.0010793236,ok,runs/higgsino_N2N1_13/mc1_125_mn1_115_mn2_135/resummino.log
higgsino_N2N1_13,mc1_125_mn1_112p5_mn2_137p5,125,112.5,137.5,mc1_125_mn1_112p5_mn2_137p5,higgsino_N2N1_13::mc1_125_mn1_112p5_mn2_137p5,43.71,0,1.4658106,0.0010734032,NNLO+NNLL,1.4658106,0.0010734032,ok,runs/higgsino_N2N1_13/mc1_125_mn1_112p5_mn2_137p5/resummino.log
higgsino_N2N1_13,mc1_125_mn1_110_mn2_140,125,110,140,mc1_125_mn1_110_mn2_140,higgsino_N2N1_13::mc1_125_mn1_110_mn2_140,43.89,0,1.4601669,0.0010675387,NNLO+NNLL,1.4601669,0.0010675387,ok,runs/higgsino_N2N1_13/mc1_125_mn1_110_mn2_140/resummino.log
higgsino_N2N1_13,mc1_125_mn1_105_mn2_145,125,105,145,mc1_125_mn1_105_mn2_145,higgsino_N2N1_13::mc1_125_mn1_105_mn2_145,44.41,0,1.4459247,0.0010555193,NNLO+NNLL,1.4459247,0.0010555193,ok,runs/higgsino_N2N1_13/mc1_125_mn1_105_mn2_145/resummino.log
higgsino_N2N1_13,mc1_125_mn1_100_mn2_150,125,100,150,mc1_125_mn1_100_mn2_150,higgsino_N2N1_13::mc1_125_mn1_100_mn2_150,43.52,0,1.4276626,0.001044773,NNLO+NNLL,1.4276626,0.001044773,ok,runs/higgsino_N2N1_13/mc1_125_mn1_100_mn2_150/resummino.log
higgsino_N2N1_13,mc1_125_mn1_95_mn2_155,125,95,155,mc1_125_mn1_95_mn2_155,higgsino_N2N1_13::mc1_125_mn1_95_mn2_155,44.61,0,1.405567,0.0010265453,NNLO+NNLL,1.405567,0.0010265453,ok,runs/higgsino_N2N1_13/mc1_125_mn1_95_mn2_155/resummino.log
higgsino_N2N1_13,mc1_125_mn1_90_mn2_160,125,90,160,mc1_125_mn1_90_mn2_160,higgsino_N2N1_13::mc1_125_mn1_90_mn2_160,43.86,0,1.3795633,0.0010012357,NNLO+NNLL,1.3795633,0.0010012357,ok,runs/higgsino_N2N1_13/mc1_125_mn1_90_mn2_160/resummino.log
higgsino_N2N1_13,mc1_125_mn1_85_mn2_165,125,85,165,mc1_125_mn1_85_mn2_165,higgsino_N2N1_13::mc1_125_mn1_85_mn2_165,43.97,0,1.3497502,0.00098043514,NNLO+NNLL,1.3497502,0.00098043514,ok,runs/higgsino_N2N1_13/mc1_125_mn1_85_mn2_165/resummino.log
higgsino_N2N1_13,mc1_125_mn1_80_mn2_170,125,80,170,mc1_125_mn1_80_mn2_170,higgsino_N2N1_13::mc1_125_mn1_80_mn2_170,43.57,0,1.3164078,0.00095137592,NNLO+NNLL,1.3164078,0.00095137592,ok,runs/higgsino_N2N1_13/mc1_125_mn1_80_mn2_170/resummino.log
higgsino_N2N1_13,mc1_125_mn1_75_mn2_175,125,75,175,mc1_125_mn1_75_mn2_175,higgsino_N2N1_13::mc1_125_mn1_75_mn2_175,44.86,0,1.2794738,0.00092084818,NNLO+NNLL,1.2794738,0.00092084818,ok,runs/higgsino_N2N1_13/mc1_125_mn1_75_mn2_175/resummino.log
higgsino_N2N1_13,mc1_125_mn1_65_mn2_185,125,65,185,mc1_125_mn1_65_mn2_185,higgsino_N2N1_13::mc1_125_mn1_65_mn2_185,42.9,0,1.1954469,0.00085660593,NNLO+NNLL,1.1954469,0.00085660593,ok,runs/higgsino_N2N1_13/mc1_125_mn1_65_mn2_185/resummino.log
higgsino_N2N1_13,mc1_125_mn1_55_mn2_195,125,55,195,mc1_125_mn1_55_mn2_195,higgsino_N2N1_13::mc1_125_mn1_55_mn2_195,50.37,0,1.099338,0.00077905121,NNLO+NNLL,1.099338,0.00077905121,ok,runs/higgsino_N2N1_13/mc1_125_mn1_55_mn2_195/resummino.log
higgsino_N2N1_13,mc1_150_mn1_149p7_mn2_150p3,150,149.7,150.3,mc1_150_mn1_149p7_mn2_150p3,higgsino_N2N1_13::mc1_150_mn1_149p7_mn2_150p3,46.02,0,0.74984682,0.00052569265,NNLO+NNLL,0.74984682,0.00052569265,ok,runs/higgsino_N2N1_13/mc1_150_mn1_149p7_mn2_150p3/resummino.log
higgsino_N2N1_13,mc1_150_mn1_149p6_mn2_150p4,150,149.6,150.4,mc1_150_mn1_149p6_mn2_150p4,higgsino_N2N1_13::mc1_150_mn1_149p6_mn2_150p4,45.99,0,0.74984481,0.00052569106,NNLO+NNLL,0.74984481,0.00052569106,ok,runs/higgsino_N2N1_13/mc1_150_mn1_149p6_mn2_150p4/resummino.log
higgsino_N2N1_13,mc1_150_mn1_149p5_mn2_150p5,150,149.5,150.5,mc1_150_mn1_149p5_mn2_150p5,higgsino_N2N1_13::mc1_150_mn1_149p5_mn2_150p5,45.86,0,0.74984224,0.00052568902,NNLO+NNLL,0.74984224,0.00052568902,ok,runs/higgsino_N2N1_13/mc1_150_mn1_149p5_mn2_150p5/resummino.log
higgsino_N2N1_13,mc1_150_mn1_149p25_mn2_150p75,150,149.25,150.75,mc1_150_mn1_149p25_mn2_150p75,higgsino_N2N1_13::mc1_150_mn1_149p25_mn2_150p75,46.02,0,0.7498333,0.00052568196,NNLO+NNLL,0.7498333,0.00052568196,ok,runs/higgsino_N2N1_13/mc1_150_mn1_149p25_mn2_150p75/resummino.log
higgsino_N2N1_13,mc1_150_mn1_149_mn2_151,150,149,151,mc1_150_mn1_149_mn2_151,higgsino_N2N1_13::mc1_150_mn1_149_mn2_151,45.96,0,0.74982077,0.00052567207,NNLO+NNLL,0.74982077,0.00052567207,ok,runs/higgsino_N2N1_13/mc1_150_mn1_149_mn2_151/resummino.log
higgsino_N2N1_13,mc1_150_mn1_148p5_mn2_151p5,150,148.5,151.5,mc1_150_mn1_148p5_mn2_151p5,higgsino_N2N1_13::mc1_150_mn1_148p5_mn2_151p5,45.77,0,0.74978507,0.00052564348,NNLO+NNLL,0.74978507,0.00052564348,ok,runs/higgsino_N2N1_13/mc1_150_mn1_148p5_mn2_151p5/resummino.log
higgsino_N2N1_13,mc1_150_mn1_147p5_mn2_152p5,150,147.5,152.5,mc1_150_mn1_147p5_mn2_152p5,higgsino_N2N1_13::mc1_150_mn1_147p5_mn2_152p5,46.05,0,0.74967034,0.00052555094,NNLO+NNLL,0.74967034,0.00052555094,ok,runs/higgsino_N2N1_13/mc1_150_mn1_147p5_mn2_152p5/resummino.log
higgsino_N2N1_13,mc1_150_mn1_147_mn2_153,150,147,153,mc1_150_mn1_147_mn2_153,higgsino_N2N1_13::mc1_150_mn1_147_mn2_153,44.72,0,0.74957715,0.00052743789,NNLO+NNLL,0.74957715,0.00052743789,ok,runs/higgsino_N2N1_13/mc1_150_mn1_147_mn2_153/resummino.log
higgsino_N2N1_13,mc1_150_mn1_146p25_mn2_153p75,150,146.25,153.75,mc1_150_mn1_146p25_mn2_153p75,higgsino_N2N1_13::mc1_150_mn1_146p25_mn2_153p75,45.11,0,0.74943272,0.00052730206,NNLO+NNLL,0.74943272,0.00052730206,ok,runs/higgsino_N2N1_13/mc1_150_mn1_146p25_mn2_153p75/resummino.log
higgsino_N2N1_13,mc1_150_mn1_145_mn2_155,150,145,155,mc1_150_mn1_145_mn2_155,higgsino_N2N1_13::mc1_150_mn1_145_mn2_155,45.28,0,0.74911574,0.00052702421,NNLO+NNLL,0.74911574,0.00052702421,ok,runs/higgsino_N2N1_13/mc1_150_mn1_145_mn2_155/resummino.log
higgsino_N2N1_13,mc1_150_mn1_142p5_mn2_157p5,150,142.5,157.5,mc1_150_mn1_142p5_mn2_157p5,higgsino_N2N1_13::mc1_150_mn1_142p5_mn2_157p5,45.84,0,0.74815108,0.0005286334,NNLO+NNLL,0.74815108,0.0005286334,ok,runs/higgsino_N2N1_13/mc1_150_mn1_142p5_mn2_157p5/resummino.log
higgsino_N2N1_13,mc1_150_mn1_140_mn2_160,150,140,160,mc1_150_mn1_140_mn2_160,higgsino_N2N1_13::mc1_150_mn1_140_mn2_160,47.4,0,0.7469358,0.00052443651,NNLO+NNLL,0.7469358,0.00052443651,ok,runs/higgsino_N2N1_13/mc1_150_mn1_140_mn2_160/resummino.log
higgsino_N2N1_13,mc1_150_mn1_137p5_mn2_162p5,150,137.5,162.5,mc1_150_mn1_137p5_mn2_162p5,higgsino_N2N1_13::mc1_150_mn1_137p5_mn2_162p5,44.63,0,0.74532871,0.0005264483,NNLO+NNLL,0.74532871,0.0005264483,ok,runs/higgsino_N2N1_13/mc1_150_mn1_137p5_mn2_162p5/resummino.log
higgsino_N2N1_13,mc1_150_mn1_135_mn2_165,150,135,165,mc1_150_mn1_135_mn2_165,higgsino_N2N1_13::mc1_150_mn1_135_mn2_165,45.49,0,0.74336721,0.00052514108,NNLO+NNLL,0.74336721,0.00052514108,ok,runs/higgsino_N2N1_13/mc1_150_mn1_135_mn2_165/resummino.log
higgsino_N2N1_13,mc1_150_mn1_130_mn2_170,150,130,170,mc1_150_mn1_130_mn2_170,higgsino_N2N1_13::mc1_150_mn1_130_mn2_170,45.53,0,0.73831429,0.00051761854,NNLO+NNLL,0.73831429,0.00051761854,ok,runs/higgsino_N2N1_13/mc1_150_mn1_130_mn2_170/resummino.log
higgsino_N2N1_13,mc1_150_mn1_125_mn2_175,150,125,175,mc1_150_mn1_125_mn2_175,higgsino_N2N1_13::mc1_150_mn1_125_mn2_175,45.08,0,0.73187497,0.00051452254,NNLO+NNLL,0.73187497,0.00051452254,ok,runs/higgsino_N2N1_13/mc1_150_mn1_125_mn2_175/resummino.log
higgsino_N2N1_13,mc1_150_mn1_120_mn2_180,150,120,180,mc1_150_mn1_120_mn2_180,higgsino_N2N1_13::mc1_150_mn1_120_mn2_180,45.09,0,0.72393923,0.00050881313,NNLO+NNLL,0.72393923,0.00050881313,ok,runs/higgsino_N2N1_13/mc1_150_mn1_120_mn2_180/resummino.log
higgsino_N2N1_13,mc1_150_mn1_115_mn2_185,150,115,185,mc1_150_mn1_115_mn2_185,higgsino_N2N1_13::mc1_150_mn1_115_mn2_185,45.2,0,0.71477606,0.00049916448,NNLO+NNLL,0.71477606,0.00049916448,ok,runs/higgsino_N2N1_13/mc1_150_mn1_115_mn2_185/resummino.log
higgsino_N2N1_13,mc1_150_mn1_110_mn2_190,150,110,190,mc1_150_mn1_110_mn2_190,higgsino_N2N1_13::mc1_150_mn1_110_mn2_190,44.77,0,0.70423259,0.00049143618,NNLO+NNLL,0.70423259,0.00049143618,ok,runs/higgsino_N2N1_13/mc1_150_mn1_110_mn2_190/resummino.log
higgsino_N2N1_13,mc1_150_mn1_105_mn2_195,150,105,195,mc1_150_mn1_105_mn2_195,higgsino_N2N1_13::mc1_150_mn1_105_mn2_195,44.69,0,0.69221397,0.00048357263,NNLO+NNLL,0.69221397,0.00048357263,ok,runs/higgsino_N2N1_13/mc1_150_mn1_105_mn2_195/resummino.log
higgsino_N2N1_13,mc1_150_mn1_100_mn2_200,150,100,200,mc1_150_mn1_100_mn2_200,higgsino_N2N1_13::mc1_150_mn1_100_mn2_200,44.63,0,0.67898517,0.00047262597,NNLO+NNLL,0.67898517,0.00047262597,ok,runs/higgsino_N2N1_13/mc1_150_mn1_100_mn2_200/resummino.log
higgsino_N2N1_13,mc1_150_mn1_90_mn2_210,150,90,210,mc1_150_mn1_90_mn2_210,higgsino_N2N1_13::mc1_150_mn1_90_mn2_210,42.84,0,0.64868553,0.00044961783,NNLO+NNLL,0.64868553,0.00044961783,ok,runs/higgsino_N2N1_13/mc1_150_mn1_90_mn2_210/resummino.log
higgsino_N2N1_13,mc1_150_mn1_80_mn2_220,150,80,220,mc1_150_mn1_80_mn2_220,higgsino_N2N1_13::mc1_150_mn1_80_mn2_220,43.04,0,0.61359167,0.00042354424,NNLO+NNLL,0.61359167,0.00042354424,ok,runs/higgsino_N2N1_13/mc1_150_mn1_80_mn2_220/resummino.log
higgsino_N2N1_13,mc1_175_mn1_174p7_mn2_175p3,175,174.7,175.3,mc1_175_mn1_174p7_mn2_175p3,higgsino_N2N1_13::mc1_175_mn1_174p7_mn2_175p3,44.56,0,0.42227182,0.00028855469,NNLO+NNLL,0.42227182,0.00028855469,ok,runs/higgsino_N2N1_13/mc1_175_mn1_174p7_mn2_175p3/resummino.log
higgsino_N2N1_13,mc1_175_mn1_174p6_mn2_175p4,175,174.6,175.4,mc1_175_mn1_174p6_mn2_175p4,higgsino_N2N1_13::mc1_175_mn1_174p6_mn2_175p4,43.08,0,0.42227098,0.00028855418,NNLO+NNLL,0.42227098,0.00028855418,ok,runs/higgsino_N2N1_13/mc1_175_mn1_174p6_mn2_175p4/resummino.log
higgsino_N2N1_13,mc1_175_mn1_174p5_mn2_175p5,175,174.5,175.5,mc1_175_mn1_174p5_mn2_175p5,higgsino_N2N1_13::mc1_175_mn1_174p5_mn2_175p5,42.89,0,0.4222699,0.00028855352,NNLO+NNLL,0.4222699,0.00028855352,ok,runs/higgsino_N2N1_13/mc1_175_mn1_174p5_mn2_175p5/resummino.log
higgsino_N2N1_13,mc1_175_mn1_174p25_mn2_175p75,175,174.25,175.75,mc1_175_mn1_174p25_mn2_175p75,higgsino_N2N1_13::mc1_175_mn1_174p25_mn2_175p75,42.71,0,0.42226616,0.00028855125,NNLO+NNLL,0.42226616,0.00028855125,ok,runs/higgsino_N2N1_13/mc1_175_mn1_174p25_mn2_175p75/resummino.log
higgsino_N2N1_13,mc1_175_mn1_174_mn2_176,175,174,176,mc1_175_mn1_174_mn2_176,higgsino_N2N1_13::mc1_175_mn1_174_mn2_176,43.09,0,0.42226092,0.00028854808,NNLO+NNLL,0.42226092,0.00028854808,ok,runs/higgsino_N2N1_13/mc1_175_mn1_174_mn2_176/resummino.log
higgsino_N2N1_13,mc1_175_mn1_173p5_mn2_176p5,175,173.5,176.5,mc1_175_mn1_173p5_mn2_176p5,higgsino_N2N1_13::mc1_175_mn1_173p5_mn2_176p5,43.16,0,0.42224595,0.00028853906,NNLO+NNLL,0.42224595,0.00028853906,ok,runs/higgsino_N2N1_13/mc1_175_mn1_173p5_mn2_176p5/resummino.log
higgsino_N2N1_13,mc1_175_mn1_172p5_mn2_177p5,175,172.5,177.5,mc1_175_mn1_172p5_mn2_177p5,higgsino_N2N1_13::mc1_175_mn1_172p5_mn2_177p5,42.79,0,0.42219807,0.0002885096,NNLO+NNLL,0.42219807,0.0002885096,ok,runs/higgsino_N2N1_13/mc1_175_mn1_172p5_mn2_177p5/resummino.log
higgsino_N2N1_13,mc1_175_mn1_172_mn2_178,175,172,178,mc1_175_mn1_172_mn2_178,higgsino_N2N1_13::mc1_175_mn1_172_mn2_178,42.88,0,0.42216516,0.00028848932,NNLO+NNLL,0.42216516,0.00028848932,ok,runs/higgsino_N2N1_13/mc1_175_mn1_172_mn2_178/resummino.log
higgsino_N2N1_13,mc1_175_mn1_171p25_mn2_178p75,175,171.25,178.75,mc1_175_mn1_171p25_mn2_178p75,higgsino_N2N1_13::mc1_175_mn1_171p25_mn2_178p75,42.7,0,0.42210462,0.0002884538,NNLO+NNLL,0.42210462,0.0002884538,ok,runs/higgsino_N2N1_13/mc1_175_mn1_171p25_mn2_178p75/resummino.log
higgsino_N2N1_13,mc1_175_mn1_170_mn2_180,175,170,180,mc1_175_mn1_170_mn2_180,higgsino_N2N1_13::mc1_175_mn1_170_mn2_180,42.63,0,0.42197401,0.00028838032,NNLO+NNLL,0.42197401,0.00028838032,ok,runs/higgsino_N2N1_13/mc1_175_mn1_170_mn2_180/resummino.log
higgsino_N2N1_13,mc1_175_mn1_167p5_mn2_182p5,175,167.5,182.5,mc1_175_mn1_167p5_mn2_182p5,higgsino_N2N1_13::mc1_175_mn1_167p5_mn2_182p5,42.81,0,0.42160463,0.00028815446,NNLO+NNLL,0.42160463,0.00028815446,ok,runs/higgsino_N2N1_13/mc1_175_mn1_167p5_mn2_182p5/resummino.log
higgsino_N2N1_13,mc1_175_mn1_165_mn2_185,175,165,185,mc1_175_mn1_165_mn2_185,higgsino_N2N1_13::mc1_175_mn1_165_mn2_185,42.93,0,0.42108644,0.00028774446,NNLO+NNLL,0.42108644,0.00028774446,ok,runs/higgsino_N2N1_13/mc1_175_mn1_165_mn2_185/resummino.log
higgsino_N2N1_13,mc1_175_mn1_162p5_mn2_187p5,175,162.5,187.5,mc1_175_mn1_162p5_mn2_187p5,higgsino_N2N1_13::mc1_175_mn1_162p5_mn2_187p5,42.91,0,0.42040452,0.00028610933,NNLO+NNLL,0.42040452,0.00028610933,ok,runs/higgsino_N2N1_13/mc1_175_mn1_162p5_mn2_187p5/resummino.log
higgsino_N2N1_13,mc1_175_mn1_160_mn2_190,175,160,190,mc1_175_mn1_160_mn2_190,higgsino_N2N1_13::mc1_175_mn1_160_mn2_190,43.26,0,0.41960602,0.0002858111,NNLO+NNLL,0.41960602,0.0002858111,ok,runs/higgsino_N2N1_13/mc1_175_mn1_160_mn2_190/resummino.log
higgsino_N2N1_13,mc1_175_mn1_155_mn2_195,175,155,195,mc1_175_mn1_155_mn2_195,higgsino_N2N1_13::mc1_175_mn1_155_mn2_195,42.86,0,0.41750878,0.00028400917,NNLO+NNLL,0.41750878,0.00028400917,ok,runs/higgsino_N2N1_13/mc1_175_mn1_155_mn2_195/resummino.log
higgsino_N2N1_13,mc1_175_mn1_150_mn2_200,175,150,200,mc1_175_mn1_150_mn2_200,higgsino_N2N1_13::mc1_175_mn1_150_mn2_200,43.04,0,0.41479062,0.00028240686,NNLO+NNLL,0.41479062,0.00028240686,ok,runs/higgsino_N2N1_13/mc1_175_mn1_150_mn2_200/resummino.log
higgsino_N2N1_13,mc1_175_mn1_145_mn2_205,175,145,205,mc1_175_mn1_145_mn2_205,higgsino_N2N1_13::mc1_175_mn1_145_mn2_205,43.04,0,0.4115463,0.00027946207,NNLO+NNLL,0.4115463,0.00027946207,ok,runs/higgsino_N2N1_13/mc1_175_mn1_145_mn2_205/resummino.log
higgsino_N2N1_13,mc1_175_mn1_140_mn2_210,175,140,210,mc1_175_mn1_140_mn2_210,higgsino_N2N1_13::mc1_175_mn1_140_mn2_210,43.12,0,0.40770148,0.00027654109,NNLO+NNLL,0.40770148,0.00027654109,ok,runs/higgsino_N2N1_13/mc1_175_mn1_140_mn2_210/resummino.log
higgsino_N2N1_13,mc1_175_mn1_135_mn2_215,175,135,215,mc1_175_mn1_135_mn2_215,higgsino_N2N1_13::mc1_175_mn1_135_mn2_215,43.27,0,0.40326274,0.00027326391,NNLO+NNLL,0.40326274,0.00027326391,ok,runs/higgsino_N2N1_13/mc1_175_mn1_135_mn2_215/resummino.log
higgsino_N2N1_13,mc1_175_mn1_130_mn2_220,175,130,220,mc1_175_mn1_130_mn2_220,higgsino_N2N1_13::mc1_175_mn1_130_mn2_220,43.42,0,0.39823905,0.0002690454,NNLO+NNLL,0.39823905,0.0002690454,ok,runs/higgsino_N2N1_13/mc1_175_mn1_130_mn2_220/resummino.log
higgsino_N2N1_13,mc1_175_mn1_125_mn2_225,175,125,225,mc1_175_mn1_125_mn2_225,higgsino_N2N1_13::mc1_175_mn1_125_mn2_225,43.44,0,0.39268257,0.00026506099,NNLO+NNLL,0.39268257,0.00026506099,ok,runs/higgsino_N2N1_13/mc1_175_mn1_125_mn2_225/resummino.log
higgsino_N2N1_13,mc1_175_mn1_115_mn2_235,175,115,235,mc1_175_mn1_115_mn2_235,higgsino_N2N1_13::mc1_175_mn1_115_mn2_235,43.03,0,0.37993846,0.00025649806,NNLO+NNLL,0.37993846,0.00025649806,ok,runs/higgsino_N2N1_13/mc1_175_mn1_115_mn2_235/resummino.log
higgsino_N2N1_13,mc1_175_mn1_105_mn2_245,175,105,245,mc1_175_mn1_105_mn2_245,higgsino_N2N1_13::mc1_175_mn1_105_mn2_245,43.46,0,0.36507034,0.00024413598,NNLO+NNLL,0.36507034,0.00024413598,ok,runs/higgsino_N2N1_13/mc1_175_mn1_105_mn2_245/resummino.log
higgsino_N2N1_13,mc1_200_mn1_199p7_mn2_200p3,200,199.7,200.3,mc1_200_mn1_199p7_mn2_200p3,higgsino_N2N1_13::mc1_200_mn1_199p7_mn2_200p3,42.91,0,0.25581739,0.00016980733,NNLO+NNLL,0.25581739,0.00016980733,ok,runs/higgsino_N2N1_13/mc1_200_mn1_199p7_mn2_200p3/resummino.log
